seq_index;gene_name;score;offset;insertions;deletions;mismatches;length;5_p_align_offset;3_p_align_offset
871;L36092|TRBV7-9*01|Homo sapiens|F|V-REGION|364320..364609|290 nt|1| | | | |290+0=290| | |;203;-234;{};{};{12,19,30,53,54};53;0;52
871;M14261|TRBV7-9*04|Homo sapiens|(F)|V-REGION|58..342|285 nt|1| | | | |285+0=285| | |;203;-234;{};{};{12,19,30,53,54};53;0;52
871;M27385|TRBV7-9*05|Homo sapiens|(F)|V-REGION|34..321|288 nt|1| | | | |288+0=288| Edited | |;203;-234;{};{};{12,19,30,53,54};53;0;52
871;X74844|TRBV7-9*06|Homo sapiens|(F)|V-REGION|100..387|288 nt|1| | | | |288+0=288| Edited | |;203;-234;{};{};{12,19,30,53,54};53;0;52
871;L14854|TRBV7-9*07|Homo sapiens|(F)|V-REGION|1..203|203 nt|1| | | | |203+0=203| Edited | |;184;-150;{};{};{12,15,19,30,53,54};53;0;52
872;M33233|TRBV11-1*01|Homo sapiens|F|V-REGION|747..1036|290 nt|1| | | | |290+0=290| | |;175;-234;{};{};{7,8,9,16,17,55};55;0;54
872;U66059|TRBV11-2*01|Homo sapiens|F|V-REGION|248813..249102|290 nt|1| | | | |290+0=290| | |;118;-234;{};{};{7,8,9,12,16,17,19,30,55};55;0;54
872;M33235|TRBV11-2*02|Homo sapiens|[F]|V-REGION|171..455|285 nt|1| | | | |285+0=285| Edited and Extended, partial in 3'| |;99;-234;{};{};{7,8,9,12,16,17,19,21,30,55};55;0;54
872;X58796|TRBV11-2*03|Homo sapiens|(F)|V-REGION|81..365|285 nt|1| | | | |285+0=285| | |;99;-234;{};{};{5,7,8,9,12,16,17,19,30,55};55;0;54
872;U03115|TRBV11-3*01|Homo sapiens|F|V-REGION|25513..25802|290 nt|1| | | | |290+0=290| | |;156;-234;{};{};{7,8,9,16,17,30,55};55;0;54
872;X06936|TRBV12-2*01|Homo sapiens|P|V-REGION|391..677|287 nt|1| | | | |287+0=287|partial in 5'| |;120;-231;{};{};{7,8,9,30,36,44,47,48,55};44;0;43
872;U03115|TRBV17*01|Homo sapiens|ORF|V-REGION|72572..72858|287 nt|1| | | | |287+0=287| | |;62;-234;{};{};{5,7,9,16,18,26,30,40,41,42,43,44,48,50,51,52};40;0;39
872;U66059|TRBV2*01|Homo sapiens|F|V-REGION|93697..93986|290 nt|1| | | | |290+0=290| | |;74;-234;{};{};{4,6,7,12,16,19,26,35,36,50,51,52,55};50;0;49
872;M64351|TRBV2*03|Homo sapiens|(F)|V-REGION|82..369|288 nt|1| | | | |288+0=288| Extended by 2 | |;74;-234;{};{};{4,6,7,12,16,19,26,35,36,50,51,52,55};50;0;49
872;L36092|TRBV5-8*01|Homo sapiens|F|V-REGION|355117..355402|286 nt|1| | | | |286+0=286| | |;51;-231;{};{};{0,2,3,5,6,7,9,10,11,16,19,30,53};53;0;52
872;X61444|TRBV7-1*01|Homo sapiens|ORF|V-REGION|1332..1621|290 nt|1| | | | |290+0=290| | |;179;-234;{};{};{0,12,25,29,30,52,55};52;0;51
872;X61442|TRBV7-2*01|Homo sapiens|F|V-REGION|545..834|290 nt|1| | | | |290+0=290| | |;213;-234;{};{};{12,19,30,55};55;0;54
872;X61443|TRBV7-2*02|Homo sapiens|F|V-REGION|192..475|284 nt|1| | | | |284+0=284| Extended by 6 | |;213;-234;{};{};{12,19,30,55};55;0;54
872;U07975|TRBV7-2*03|Homo sapiens|F|V-REGION|7806..8090|285 nt|1| | | | |285+0=285| Extended by 2 | |;194;-231;{};{};{12,19,30,42,55};55;0;54
872;X61443|TRBV7-2*05|Homo sapiens|F|V-REGION|192..475|284 nt|1| | | | |284+0=284| Discovered in Data, Possible Error, Not found in BLAST | |;213;-234;{};{};{12,19,30,55};55;0;54
872;X61440|TRBV7-3*01|Homo sapiens|F|V-REGION|748..1037|290 nt|1| | | | |290+0=290| | |;208;-234;{};{};{16,26,30,54,55};54;0;53
872;M97943|TRBV7-3*02|Homo sapiens|ORF|V-REGION|404..693|290 nt|1| | | | |290+0=290| | |;208;-234;{};{};{26,30,39,54,55};54;0;53
872;AF009660|TRBV7-3*03|Homo sapiens|ORF|V-REGION|39374..39663|290 nt|1| | | | |290+0=290| | |;189;-234;{};{};{26,30,31,39,54,55};54;0;53
872;X74843|TRBV7-3*04|Homo sapiens|(F)|V-REGION|140..426|287 nt|1| | | | |287+0=287| Extended by 3 | |;208;-234;{};{};{16,26,30,54,55};54;0;53
872;L36092|TRBV7-4*01|Homo sapiens|F|V-REGION|270051..270340|290 nt|1| | | | |290+0=290| | |;213;-234;{};{};{26,29,30,55};55;0;54
872;L36092|TRBV7-6*01|Homo sapiens|F|V-REGION|307097..307386|290 nt|1| | | | |290+0=290| | |;232;-234;{};{};{18,37,55};55;0;54
872;L36092|TRBV7-7*01|Homo sapiens|F|V-REGION|326549..326838|290 nt|1| | | | |290+0=290| | |;194;-234;{};{};{2,18,26,37,55};55;0;54
872;L36092|TRBV7-7*03|Homo sapiens|F|V-REGION|326549..326838|290 nt|1| | | | |290+0=290| Discovered Allele in Data | Found by BLAST |;175;-234;{};{};{2,18,26,37,44,55};55;0;54
872;M11953|TRBV7-8*01|Homo sapiens|F|V-REGION|215..504|290 nt|1| | | | |290+0=290| | |;194;-234;{};{};{12,19,26,30,55};55;0;54
872;X61441|TRBV7-8*02|Homo sapiens|F|V-REGION|497..786|290 nt|1| | | | |290+0=290| | |;175;-234;{};{};{12,15,19,26,30,55};55;0;54
872;L36092|TRBV7-9*01|Homo sapiens|F|V-REGION|364320..364609|290 nt|1| | | | |290+0=290| | |;270;-234;{};{};{55};55;0;54
872;M14261|TRBV7-9*04|Homo sapiens|(F)|V-REGION|58..342|285 nt|1| | | | |285+0=285| | |;270;-234;{};{};{55};55;0;54
872;M27385|TRBV7-9*05|Homo sapiens|(F)|V-REGION|34..321|288 nt|1| | | | |288+0=288| Edited | |;270;-234;{};{};{55};55;0;54
872;X74844|TRBV7-9*06|Homo sapiens|(F)|V-REGION|100..387|288 nt|1| | | | |288+0=288| Edited | |;270;-234;{};{};{55};55;0;54
872;L14854|TRBV7-9*07|Homo sapiens|(F)|V-REGION|1..203|203 nt|1| | | | |203+0=203| Edited | |;251;-150;{};{};{15,55};55;0;54
873;M33233|TRBV11-1*01|Homo sapiens|F|V-REGION|747..1036|290 nt|1| | | | |290+0=290| | |;145;-234;{};{};{7,8,9,16,17,49,51,52,53,55};49;0;48
873;U66059|TRBV11-2*01|Homo sapiens|F|V-REGION|248813..249102|290 nt|1| | | | |290+0=290| | |;88;-234;{};{};{7,8,9,12,16,17,19,30,49,51,52,53,55};49;0;48
873;M33235|TRBV11-2*02|Homo sapiens|[F]|V-REGION|171..455|285 nt|1| | | | |285+0=285| Edited and Extended, partial in 3'| |;69;-234;{};{};{7,8,9,12,16,17,19,21,30,49,51,52,53,55};49;0;48
873;X58796|TRBV11-2*03|Homo sapiens|(F)|V-REGION|81..365|285 nt|1| | | | |285+0=285| | |;69;-234;{};{};{5,7,8,9,12,16,17,19,30,49,51,52,53,55};49;0;48
873;U03115|TRBV11-3*01|Homo sapiens|F|V-REGION|25513..25802|290 nt|1| | | | |290+0=290| | |;126;-234;{};{};{7,8,9,16,17,30,49,51,52,53,55};49;0;48
873;X06936|TRBV12-2*01|Homo sapiens|P|V-REGION|391..677|287 nt|1| | | | |287+0=287|partial in 5'| |;120;-231;{};{};{7,8,9,30,36,44,47,48,49,51,52,53,55};44;0;43
873;U03115|TRBV17*01|Homo sapiens|ORF|V-REGION|72572..72858|287 nt|1| | | | |287+0=287| | |;62;-234;{};{};{5,7,9,16,18,26,30,40,41,42,43,44,48,49,50,51,52};40;0;39
873;U66059|TRBV2*01|Homo sapiens|F|V-REGION|93697..93986|290 nt|1| | | | |290+0=290| | |;69;-234;{};{};{4,6,7,12,16,19,26,35,36,49,50,51,52,53,55};49;0;48
873;M64351|TRBV2*03|Homo sapiens|(F)|V-REGION|82..369|288 nt|1| | | | |288+0=288| Extended by 2 | |;69;-234;{};{};{4,6,7,12,16,19,26,35,36,49,50,51,52,53,55};49;0;48
873;X61444|TRBV7-1*01|Homo sapiens|ORF|V-REGION|1332..1621|290 nt|1| | | | |290+0=290| | |;164;-234;{};{};{0,12,25,29,30,49,51,53,55};49;0;48
873;X61442|TRBV7-2*01|Homo sapiens|F|V-REGION|545..834|290 nt|1| | | | |290+0=290| | |;183;-234;{};{};{12,19,30,49,51,52,53,55};49;0;48
873;X61443|TRBV7-2*02|Homo sapiens|F|V-REGION|192..475|284 nt|1| | | | |284+0=284| Extended by 6 | |;183;-234;{};{};{12,19,30,49,51,52,53,55};49;0;48
873;U07975|TRBV7-2*03|Homo sapiens|F|V-REGION|7806..8090|285 nt|1| | | | |285+0=285| Extended by 2 | |;164;-231;{};{};{12,19,30,42,49,51,52,53,55};49;0;48
873;X61443|TRBV7-2*05|Homo sapiens|F|V-REGION|192..475|284 nt|1| | | | |284+0=284| Discovered in Data, Possible Error, Not found in BLAST | |;183;-234;{};{};{12,19,30,49,51,52,53,55};49;0;48
873;X61440|TRBV7-3*01|Homo sapiens|F|V-REGION|748..1037|290 nt|1| | | | |290+0=290| | |;183;-234;{};{};{16,26,30,49,51,52,53,54,55};49;0;48
873;M97943|TRBV7-3*02|Homo sapiens|ORF|V-REGION|404..693|290 nt|1| | | | |290+0=290| | |;183;-234;{};{};{26,30,39,49,51,52,53,54,55};49;0;48
873;AF009660|TRBV7-3*03|Homo sapiens|ORF|V-REGION|39374..39663|290 nt|1| | | | |290+0=290| | |;164;-234;{};{};{26,30,31,39,49,51,52,53,54,55};49;0;48
873;X74843|TRBV7-3*04|Homo sapiens|(F)|V-REGION|140..426|287 nt|1| | | | |287+0=287| Extended by 3 | |;183;-234;{};{};{16,26,30,49,51,52,53,54,55};49;0;48
873;L36092|TRBV7-4*01|Homo sapiens|F|V-REGION|270051..270340|290 nt|1| | | | |290+0=290| | |;183;-234;{};{};{26,29,30,49,51,52,53,55};49;0;48
873;L36092|TRBV7-6*01|Homo sapiens|F|V-REGION|307097..307386|290 nt|1| | | | |290+0=290| | |;202;-234;{};{};{18,37,49,51,52,53,55};49;0;48
873;L36092|TRBV7-7*01|Homo sapiens|F|V-REGION|326549..326838|290 nt|1| | | | |290+0=290| | |;164;-234;{};{};{2,18,26,37,49,51,52,53,55};49;0;48
873;L36092|TRBV7-7*03|Homo sapiens|F|V-REGION|326549..326838|290 nt|1| | | | |290+0=290| Discovered Allele in Data | Found by BLAST |;145;-234;{};{};{2,18,26,37,44,49,51,52,53,55};49;0;48
873;M11953|TRBV7-8*01|Homo sapiens|F|V-REGION|215..504|290 nt|1| | | | |290+0=290| | |;164;-234;{};{};{12,19,26,30,49,51,52,53,55};49;0;48
873;X61441|TRBV7-8*02|Homo sapiens|F|V-REGION|497..786|290 nt|1| | | | |290+0=290| | |;145;-234;{};{};{12,15,19,26,30,49,51,52,53,55};49;0;48
873;L36092|TRBV7-9*01|Homo sapiens|F|V-REGION|364320..364609|290 nt|1| | | | |290+0=290| | |;240;-234;{};{};{49,51,52,53,55};49;0;48
873;M14261|TRBV7-9*04|Homo sapiens|(F)|V-REGION|58..342|285 nt|1| | | | |285+0=285| | |;240;-234;{};{};{49,51,52,53,55};49;0;48
873;M27385|TRBV7-9*05|Homo sapiens|(F)|V-REGION|34..321|288 nt|1| | | | |288+0=288| Edited | |;240;-234;{};{};{49,51,52,53,55};49;0;48
873;X74844|TRBV7-9*06|Homo sapiens|(F)|V-REGION|100..387|288 nt|1| | | | |288+0=288| Edited | |;240;-234;{};{};{49,51,52,53,55};49;0;48
873;L14854|TRBV7-9*07|Homo sapiens|(F)|V-REGION|1..203|203 nt|1| | | | |203+0=203| Edited | |;221;-150;{};{};{15,49,51,52,53,55};49;0;48
874;M11951|TRBV24-1*01|Homo sapiens|F|V-REGION|189..476|288 nt|1| | | | |288+0=288| | |;89;-228;{};{};{0,1,5,11,12,16,29,30,35,49,53,54,55,56,57,58,59};53;0;52
874;L36092|TRBV25-1*01|Homo sapiens|F|V-REGION|504596..504882|287 nt|1| | | | |287+0=287| | |;70;-228;{};{};{1,11,12,17,21,22,23,26,34,39,53,54,55,56,57,58};53;0;52
874;L36092|TRBV26*01|Homo sapiens|P|V-REGION|529534..529820|287 nt|1| | | | |287+0=287| | |;70;-228;{};{};{1,6,11,12,18,29,33,38,39,43,53,54,55,56,57,58};53;0;52
874;L36092|TRBV27*01|Homo sapiens|F|V-REGION|549224..549510|287 nt|1| | | | |287+0=287| | |;260;-228;{};{};{53,54,55,56,57,58};53;0;52
874;U08314|TRBV28*01|Homo sapiens|F|V-REGION|408..694|287 nt|1| | | | |287+0=287| | |;127;-228;{};{};{2,11,12,18,29,33,39,53,54,55,56,57};53;0;52
874;X61446|TRBV6-1*01|Homo sapiens|F|V-REGION|412..698|287 nt|1| | | | |287+0=287| | |;51;-228;{};{};{1,2,12,14,15,16,17,21,22,29,33,53,54,55,56,58};53;0;52
874;U07975|TRBV7-2*03|Homo sapiens|F|V-REGION|7806..8090|285 nt|1| | | | |285+0=285| Extended by 2 | |;52;2;{};{};{2,11,17,21,22,23,24,25,26,29,30,31,32,33,34,35,36,38,39,40,41,42,44,46,47,50,52,53,54,55,57,59,60,61,62,65,66,67,68,69,70,71,74,76,77,78,79,80,82,83,84,85,86};19;2;20
875;M11951|TRBV24-1*01|Homo sapiens|F|V-REGION|189..476|288 nt|1| | | | |288+0=288| | |;94;-228;{};{};{0,1,5,11,12,16,29,30,35,49,54,55,56,58};54;0;53
875;L36092|TRBV25-1*01|Homo sapiens|F|V-REGION|504596..504882|287 nt|1| | | | |287+0=287| | |;75;-228;{};{};{1,11,12,17,21,22,23,26,34,39,54,55,56,58};54;0;53
875;L36092|TRBV26*01|Homo sapiens|P|V-REGION|529534..529820|287 nt|1| | | | |287+0=287| | |;80;-228;{};{};{1,6,11,12,18,29,33,38,39,43,55,56};55;0;54
875;L36092|TRBV27*01|Homo sapiens|F|V-REGION|549224..549510|287 nt|1| | | | |287+0=287| | |;275;-228;{};{};{56};56;0;55
875;U08314|TRBV28*01|Homo sapiens|F|V-REGION|408..694|287 nt|1| | | | |287+0=287| | |;142;-228;{};{};{2,11,12,18,29,33,39,56,58};56;0;55
875;X61446|TRBV6-1*01|Homo sapiens|F|V-REGION|412..698|287 nt|1| | | | |287+0=287| | |;56;-228;{};{};{1,2,12,14,15,16,17,21,22,29,33,54,55,56,57};54;0;53
875;U07975|TRBV7-2*03|Homo sapiens|F|V-REGION|7806..8090|285 nt|1| | | | |285+0=285| Extended by 2 | |;52;2;{};{};{2,11,17,21,22,23,24,25,26,29,30,31,32,33,34,35,36,38,39,40,41,42,44,46,47,50,52,53,55,56,57,58,59,60,61,63,64,66,67,69,70,74,75,76,78,79,80,82,83,84,85,86};19;2;20
876;U03115|TRBV10-3*01|Homo sapiens|F|V-REGION|14880..15166|287 nt|1| | | | |287+0=287| | |;89;-228;{};{};{1,14,16,19,21,22,33,39,49,53,54,55,56,57,58};53;0;52
876;U17047|TRBV10-3*02|Homo sapiens|F|V-REGION|84..365|282 nt|1| | | | |282+0=282| Extended by 2 | |;89;-225;{};{};{1,14,16,19,21,22,33,39,49,53,54,55,56,57,58};53;0;52
876;M11951|TRBV24-1*01|Homo sapiens|F|V-REGION|189..476|288 nt|1| | | | |288+0=288| | |;51;-228;{};{};{0,1,2,5,11,16,18,30,33,35,39,49,53,54,55,57,58,59};53;0;52
876;L36092|TRBV26*01|Homo sapiens|P|V-REGION|529534..529820|287 nt|1| | | | |287+0=287| | |;127;-228;{};{};{1,2,6,11,33,38,43,53,54,55,56,57,58};53;0;52
876;L36092|TRBV27*01|Homo sapiens|F|V-REGION|549224..549510|287 nt|1| | | | |287+0=287| | |;127;-228;{};{};{2,11,12,18,29,33,39,53,54,55,56,57,58};53;0;52
876;U08314|TRBV28*01|Homo sapiens|F|V-REGION|408..694|287 nt|1| | | | |287+0=287| | |;260;-228;{};{};{53,54,55,56,57};53;0;52
876;U66059|TRBV9*01|Homo sapiens|F|V-REGION|206836..207121|286 nt|1| | | | |286+0=286| | |;50;-1;{};{};{11,12,13,16,17,18,21,23,24,25,26,29,31,32,33,34,35,36,38,40,41,42,43,44,46,51,52,53,54,56,57,59,60,61,62,64,65,66,67,68,69,70,72,73,74,75,76,77,78,80,82,83,84,86};11;0;10
877;U66059|TRBV1*01|Homo sapiens|P|V-REGION|91723..92006|284 nt|1| | | | |284+0=284| | |;69;-231;{};{};{0,1,3,5,13,23,26,27,28,39,49,50,52};49;0;48
877;U07977|TRBV4-1*01|Homo sapiens|F|V-REGION|10271..10554|284 nt|1| | | | |284+0=284|partial in 5' and 3'| |;202;-231;{};{};{3,23,49,50,52};49;0;48
877;U07975|TRBV4-2*01|Homo sapiens|F|V-REGION|480..763|284 nt|1| | | | |284+0=284|partial in 5' and 3'| |;221;-231;{};{};{38,49,50,52};49;0;48
877;U07978|TRBV4-3*01|Homo sapiens|F|V-REGION|20943..21226|284 nt|1| | | | |284+0=284|partial in 5' and 3'| |;240;-231;{};{};{49,50,52};49;0;48
877;X58812|TRBV4-3*02|Homo sapiens|(F)|V-REGION|73..354|282 nt|1| | | | |282+0=282| Extended by 5 | |;240;-234;{};{};{49,50,52};49;0;48
877;U66059|TRBV5-1*01|Homo sapiens|F|V-REGION|113806..114091|286 nt|1| | | | |286+0=286| | |;64;-234;{};{};{0,1,6,9,13,14,16,17,29,35,48,49};48;0;47
877;L36092|TRBV5-4*01|Homo sapiens|F|V-REGION|278005..278290|286 nt|1| | | | |286+0=286| | |;102;-234;{};{};{0,3,6,9,13,14,17,38,48,49};48;0;47
877;X57615|TRBV5-4*02|Homo sapiens|(F)|V-REGION|65..346|282 nt|1| | | | |282+0=282| Extended by 4 | |;102;-234;{};{};{0,3,6,9,13,14,17,38,48,49};48;0;47
877;L36092|TRBV5-5*01|Homo sapiens|F|V-REGION|297450..297735|286 nt|1| | | | |286+0=286| | |;64;-234;{};{};{0,3,6,9,10,13,14,16,17,38,48,49};48;0;47
877;L36092|TRBV5-7*01|Homo sapiens|ORF|V-REGION|334981..335266|286 nt|1| | | | |286+0=286| | |;64;-234;{};{};{0,3,6,9,10,13,16,17,29,38,48,49};48;0;47
877;L36092|TRBV5-8*01|Homo sapiens|F|V-REGION|355117..355402|286 nt|1| | | | |286+0=286| | |;102;-234;{};{};{0,3,6,9,13,14,17,38,48,49};48;0;47
878;U03115|TRBV13*01|Homo sapiens|F|V-REGION|6502..6788|287 nt|1| | | | |287+0=287| | |;75;-228;{};{};{0,5,7,8,12,20,23,29,32,33,38,54,55,56};54;0;53
878;U07977|TRBV3-1*01|Homo sapiens|F|V-REGION|5651..5934|284 nt|1| | | | |284+0=284|partial in 5' and 3'| |;275;-225;{};{};{56,58};56;0;55
878;L06889|TRBV3-1*02|Homo sapiens|(F)|V-REGION|58..336|279 nt|1| | | | |279+0=279| Extended by 8 | |;275;-228;{};{};{56,58};56;0;55
878;U66059|TRBV3-2*01|Homo sapiens|P|V-REGION|152052..152338|287 nt|1| | | | |287+0=287| | |;275;-228;{};{};{56,58};56;0;55
878;U07978|TRBV3-2*02|Homo sapiens|P|V-REGION|17502..17787|286 nt|1| | | | |286+0=286| Extended by 1 | |;275;-228;{};{};{56,58};56;0;55
878;U66059|TRBV9*01|Homo sapiens|F|V-REGION|206836..207121|286 nt|1| | | | |286+0=286| | |;94;-228;{};{};{0,3,5,7,8,11,20,23,29,33,54,55,56};54;0;53
879;U03115|TRBV13*01|Homo sapiens|F|V-REGION|6502..6788|287 nt|1| | | | |287+0=287| | |;75;-228;{};{};{0,5,7,8,12,20,23,29,32,33,38,54,55,56};54;0;53
879;U07977|TRBV3-1*01|Homo sapiens|F|V-REGION|5651..5934|284 nt|1| | | | |284+0=284|partial in 5' and 3'| |;270;-225;{};{};{55,56,58};55;0;54
879;L06889|TRBV3-1*02|Homo sapiens|(F)|V-REGION|58..336|279 nt|1| | | | |279+0=279| Extended by 8 | |;270;-228;{};{};{55,56,58};55;0;54
879;U66059|TRBV3-2*01|Homo sapiens|P|V-REGION|152052..152338|287 nt|1| | | | |287+0=287| | |;270;-228;{};{};{55,56,58};55;0;54
879;U07978|TRBV3-2*02|Homo sapiens|P|V-REGION|17502..17787|286 nt|1| | | | |286+0=286| Extended by 1 | |;270;-228;{};{};{55,56,58};55;0;54
879;U66059|TRBV9*01|Homo sapiens|F|V-REGION|206836..207121|286 nt|1| | | | |286+0=286| | |;94;-228;{};{};{0,3,5,7,8,11,20,23,29,33,54,55,56};54;0;53
880;U66059|TRBV1*01|Homo sapiens|P|V-REGION|91723..92006|284 nt|1| | | | |284+0=284| | |;127;-231;{};{};{0,1,5,13,26,27,28,39};53;0;52
880;U07977|TRBV4-1*01|Homo sapiens|F|V-REGION|10271..10554|284 nt|1| | | | |284+0=284|partial in 5' and 3'| |;260;-231;{};{};{};53;0;52
880;U07975|TRBV4-2*01|Homo sapiens|F|V-REGION|480..763|284 nt|1| | | | |284+0=284|partial in 5' and 3'| |;203;-231;{};{};{3,23,38};53;0;52
880;U07978|TRBV4-3*01|Homo sapiens|F|V-REGION|20943..21226|284 nt|1| | | | |284+0=284|partial in 5' and 3'| |;222;-231;{};{};{3,23};53;0;52
880;X58812|TRBV4-3*02|Homo sapiens|(F)|V-REGION|73..354|282 nt|1| | | | |282+0=282| Extended by 5 | |;222;-234;{};{};{3,23};53;0;52
880;L36092|TRBV5-4*01|Homo sapiens|F|V-REGION|278005..278290|286 nt|1| | | | |286+0=286| | |;102;-234;{};{};{0,6,9,13,14,17,23,38,48,49,50};48;0;47
880;X57615|TRBV5-4*02|Homo sapiens|(F)|V-REGION|65..346|282 nt|1| | | | |282+0=282| Extended by 4 | |;102;-234;{};{};{0,6,9,13,14,17,23,38,48,49,50};48;0;47
880;L36092|TRBV5-5*01|Homo sapiens|F|V-REGION|297450..297735|286 nt|1| | | | |286+0=286| | |;64;-234;{};{};{0,6,9,10,13,14,16,17,23,38,48,49,50};48;0;47
880;L36092|TRBV5-7*01|Homo sapiens|ORF|V-REGION|334981..335266|286 nt|1| | | | |286+0=286| | |;64;-234;{};{};{0,6,9,10,13,16,17,23,29,38,48,49,50};48;0;47
880;L36092|TRBV5-8*01|Homo sapiens|F|V-REGION|355117..355402|286 nt|1| | | | |286+0=286| | |;102;-234;{};{};{0,6,9,13,14,17,23,38,48,49,50};48;0;47
881;U66059|TRBV1*01|Homo sapiens|P|V-REGION|91723..92006|284 nt|1| | | | |284+0=284| | |;122;-231;{};{};{0,1,5,13,26,27,28,39,52};52;0;51
881;U07977|TRBV4-1*01|Homo sapiens|F|V-REGION|10271..10554|284 nt|1| | | | |284+0=284|partial in 5' and 3'| |;255;-231;{};{};{52};52;0;51
881;U07975|TRBV4-2*01|Homo sapiens|F|V-REGION|480..763|284 nt|1| | | | |284+0=284|partial in 5' and 3'| |;198;-231;{};{};{3,23,38,52};52;0;51
881;U07978|TRBV4-3*01|Homo sapiens|F|V-REGION|20943..21226|284 nt|1| | | | |284+0=284|partial in 5' and 3'| |;217;-231;{};{};{3,23,52};52;0;51
881;X58812|TRBV4-3*02|Homo sapiens|(F)|V-REGION|73..354|282 nt|1| | | | |282+0=282| Extended by 5 | |;217;-234;{};{};{3,23,52};52;0;51
881;L36092|TRBV5-4*01|Homo sapiens|F|V-REGION|278005..278290|286 nt|1| | | | |286+0=286| | |;102;-234;{};{};{0,6,9,13,14,17,23,38,48,49,50};48;0;47
881;X57615|TRBV5-4*02|Homo sapiens|(F)|V-REGION|65..346|282 nt|1| | | | |282+0=282| Extended by 4 | |;102;-234;{};{};{0,6,9,13,14,17,23,38,48,49,50};48;0;47
881;L36092|TRBV5-5*01|Homo sapiens|F|V-REGION|297450..297735|286 nt|1| | | | |286+0=286| | |;64;-234;{};{};{0,6,9,10,13,14,16,17,23,38,48,49,50};48;0;47
881;L36092|TRBV5-7*01|Homo sapiens|ORF|V-REGION|334981..335266|286 nt|1| | | | |286+0=286| | |;64;-234;{};{};{0,6,9,10,13,16,17,23,29,38,48,49,50};48;0;47
881;L36092|TRBV5-8*01|Homo sapiens|F|V-REGION|355117..355402|286 nt|1| | | | |286+0=286| | |;102;-234;{};{};{0,6,9,13,14,17,23,38,48,49,50};48;0;47
882;L36092|TRBV18*01|Homo sapiens|F|V-REGION|450875..451164|290 nt|1| | | | |290+0=290| | |;245;-237;{};{};{50,51,52};50;0;49
883;L36092|TRBV18*01|Homo sapiens|F|V-REGION|450875..451164|290 nt|1| | | | |290+0=290| | |;235;-237;{};{};{48,50,51,52};48;0;47
884;U66059|TRBV1*01|Homo sapiens|P|V-REGION|91723..92006|284 nt|1| | | | |284+0=284| | |;82;-240;{};{};{4,14,17,18,19,29,30};44;0;43
884;M33233|TRBV11-1*01|Homo sapiens|F|V-REGION|747..1036|290 nt|1| | | | |290+0=290| | |;95;-246;{};{};{0,4,5,7,8,18,39,40,43};39;0;38
884;U66059|TRBV11-2*01|Homo sapiens|F|V-REGION|248813..249102|290 nt|1| | | | |290+0=290| | |;114;-246;{};{};{0,4,5,8,18,39,40};39;0;38
884;M33235|TRBV11-2*02|Homo sapiens|[F]|V-REGION|171..455|285 nt|1| | | | |285+0=285| Edited and Extended, partial in 3'| |;95;-246;{};{};{0,4,5,8,9,18,39,40};39;0;38
884;X58796|TRBV11-2*03|Homo sapiens|(F)|V-REGION|81..365|285 nt|1| | | | |285+0=285| | |;114;-246;{};{};{0,4,5,8,18,39,40};39;0;38
884;U03115|TRBV11-3*01|Homo sapiens|F|V-REGION|25513..25802|290 nt|1| | | | |290+0=290| | |;95;-246;{};{};{0,4,5,7,8,18,39,40};39;0;38
884;U03115|TRBV13*01|Homo sapiens|F|V-REGION|6502..6788|287 nt|1| | | | |287+0=287| | |;57;-243;{};{};{0,4,5,7,8,14,23,24,39,40,43};39;0;38
884;U66059|TRBV2*01|Homo sapiens|F|V-REGION|93697..93986|290 nt|1| | | | |290+0=290| | |;52;-246;{};{};{0,4,5,8,14,18,23,24,38,39,43};38;0;37
884;M64351|TRBV2*03|Homo sapiens|(F)|V-REGION|82..369|288 nt|1| | | | |288+0=288| Extended by 2 | |;52;-246;{};{};{0,4,5,8,14,18,23,24,38,39,43};38;0;37
884;L36092|TRBV23-1*01|Homo sapiens|ORF|V-REGION|480906..481195|290 nt|1| | | | |290+0=290| | |;72;-246;{};{};{0,2,5,7,12,17,29,38,42,43};42;0;41
884;U07977|TRBV3-1*01|Homo sapiens|F|V-REGION|5651..5934|284 nt|1| | | | |284+0=284|partial in 5' and 3'| |;63;-240;{};{};{0,4,5,7,8,14,17,18,24};44;0;43
884;L06889|TRBV3-1*02|Homo sapiens|(F)|V-REGION|58..336|279 nt|1| | | | |279+0=279| Extended by 8 | |;63;-243;{};{};{0,4,5,7,8,14,17,18,24};44;0;43
884;U66059|TRBV3-2*01|Homo sapiens|P|V-REGION|152052..152338|287 nt|1| | | | |287+0=287| | |;63;-243;{};{};{0,4,5,7,8,14,17,18,24};44;0;43
884;U07978|TRBV3-2*02|Homo sapiens|P|V-REGION|17502..17787|286 nt|1| | | | |286+0=286| Extended by 1 | |;63;-243;{};{};{0,4,5,7,8,14,17,18,24};44;0;43
884;U07977|TRBV4-1*01|Homo sapiens|F|V-REGION|10271..10554|284 nt|1| | | | |284+0=284|partial in 5' and 3'| |;177;-240;{};{};{14,29};44;0;43
884;U07975|TRBV4-2*01|Homo sapiens|F|V-REGION|480..763|284 nt|1| | | | |284+0=284|partial in 5' and 3'| |;215;-240;{};{};{};44;0;43
884;U07978|TRBV4-3*01|Homo sapiens|F|V-REGION|20943..21226|284 nt|1| | | | |284+0=284|partial in 5' and 3'| |;196;-240;{};{};{29};44;0;43
